teff,logg,feh,tv,mass,modelindex,fbol
6500,2,-3,2,1,48251,11.005464969197567
6500,2,0,5,1,48270,11.005540140745248
6500,2,0.25,5,1,48271,11.005559567478691
6500,2,0.5,5,1,48272,11.005584406844292
6500,2,-0.5,5,1,48273,11.005509262170209
6500,2,0.75,5,1,48274,11.005586092398817
6500,2,1,5,1,48275,11.005589183507315
6500,2,-1,5,1,48276,11.00550002043543
6500,2,-1.5,5,1,48277,11.005483366480268
6500,2,-2.5,5,1,48278,11.005471572442767
6500,2,-3,5,1,48279,11.005462469480703
6500,2.5,0,1,1,48280,11.005463060908514
6500,2.5,0,2,1,48304,11.005465240210073
6500,2.5,0.25,2,1,48305,11.005482731710199
6500,2.5,-0.25,2,1,48306,11.00546323190664
6500,2.5,0.5,2,1,48307,11.005494052735502
6500,2.5,-0.5,2,1,48308,11.00544461291705
6500,2.5,0.75,2,1,48309,11.00551245710331
6500,2.5,-0.75,2,1,48310,11.00544010008611
6500,2.5,1,2,1,48311,11.005501322927042
6500,2.5,-1,2,1,48312,11.005431908342398
6500,2.5,-1.5,2,1,48313,11.005409811619096
6500,2.5,-2,2,1,48314,11.005415142888568
6500,2.5,-2.5,2,1,48315,11.0054003582148
6500,2.5,-3,2,1,48316,11.00540600316639
6500,2.5,-4,2,1,48317,11.00539882224593
6500,2.5,-5,2,1,48318,11.005247466910575
6500,2.5,-0.25,5,1,48342,11.005479420345
6500,2.5,0.5,5,1,48343,11.00553466271693
6500,2.5,-0.5,5,1,48344,11.00544916146223
6500,2.5,-0.75,5,1,48345,11.005443035780676
6500,2.5,1,5,1,48346,11.005532520750343
6500,2.5,-1,5,1,48347,11.005433040737904
6500,2.5,-1.5,5,1,48348,11.005422270654975
6500,2.5,-2,5,1,48349,11.005421262352062
6500,2.5,-2.5,5,1,48350,11.005412137211833
6500,2.5,-3,5,1,48351,11.005396402223601
6500,2.5,-4,5,1,48352,11.005396643650055
6500,2.5,-5,5,1,48353,11.005247775862669
6500,3,0,1,1,48354,11.005422386628771
6500,3,0,2,1,48393,11.005434296435531
6500,3,0.25,2,1,48394,11.00544160792917
6500,3,-0.25,2,1,48395,11.005432348362442
6500,3,0.5,2,1,48396,11.005459754881135
6500,3,-0.5,2,1,48397,11.005421007842699
6500,3,0.75,2,1,48398,11.005467841638316
6500,3,-0.75,2,1,48399,11.005405009198629
6500,3,-1,2,1,48400,11.005403649592257
6500,3,-1.5,2,1,48401,11.005380312321613
6500,3,-2,2,1,48402,11.005374771466274
6500,3,-2.5,2,1,48403,11.00536835051747
6500,3,-3,2,1,48404,11.005375608217093
6500,3,-4,2,1,48405,11.005359726084457
6500,3,-5,2,1,48406,11.005201471306982
6500,3,0,5,1,48444,11.005448321447213
6500,3,0.25,5,1,48445,11.005479466127879
6500,3,-0.25,5,1,48446,11.005434903309284
6500,3,0.5,5,1,48447,11.00548805536374
6500,3,-0.5,5,1,48448,11.005416676757589
6500,3,0.75,5,1,48449,11.005497765882758
6500,3,-0.75,5,1,48450,11.005409049746733
6500,3,1,5,1,48451,11.005498078247632
6500,3,-1,5,1,48452,11.005401895934675
6500,3,-1.5,5,1,48453,11.005392123701514
6500,3,-2,5,1,48454,11.005378060290035
6500,3,-2.5,5,1,48455,11.005365298255033
6500,3,-3,5,1,48456,11.005363214253148
6500,3,-4,5,1,48457,11.005361041382825
6500,3,-5,5,1,48458,11.005209009276047
6500,3.5,0,2,1,48498,11.005420404387946
6500,3.5,0.25,2,1,48499,11.005404368189902
6500,3.5,-0.25,2,1,48500,11.005405807993792
6500,3.5,0.5,2,1,48501,11.005423028645732
6500,3.5,-0.5,2,1,48502,11.005385726949903
6500,3.5,0.75,2,1,48503,11.005438629969271
6500,3.5,-0.75,2,1,48504,11.005379084773605
6500,3.5,1,2,1,48505,11.005434002831853
6500,3.5,-1,2,1,48506,11.005364888271975
6500,3.5,-1.5,2,1,48507,11.005359391342616
6500,3.5,-2,2,1,48508,11.00534182336609
6500,3.5,-2.5,2,1,48509,11.005344667546163
6500,3.5,-3,2,1,48510,11.005334574080608
6500,3.5,0,5,1,48550,11.005424481370383
6500,3.5,0.25,5,1,48551,11.005439097230335
6500,3.5,-0.25,5,1,48552,11.00542399669291
6500,3.5,0.5,5,1,48553,11.005453922132888
6500,3.5,-0.5,5,1,48554,11.005394480895093
6500,3.5,0.75,5,1,48555,11.005456012569978
6500,3.5,-0.75,5,1,48556,11.005392918510776
6500,3.5,1,5,1,48557,11.005460917843086
6500,3.5,-1,5,1,48558,11.005366370588796
6500,3.5,-1.5,5,1,48559,11.005359313806306
6500,3.5,-2.5,5,1,48560,11.005339941037274
6500,3.5,-3,5,1,48561,11.005342278363045
6500,3.5,-4,5,1,48562,11.00533846125093
6500,3.5,-5,5,1,48563,11.005192621214182
6750,1,0,1,1,48564,11.071358511297898
6750,1,0,2,1,48575,11.071354257406734
6750,1,0.25,2,1,48576,11.071356071280047
6750,1,0.5,2,1,48577,11.071363384044249
6750,1,0.75,2,1,48578,11.071364090621206
6750,1,0,5,1,48590,11.071370536159895
6750,1,0.25,5,1,48591,11.071372950919052
6750,1,0.5,5,1,48592,11.071382749625034
6750,1,1,5,1,48593,11.071416251916675
6750,1.5,0,1,1,48594,11.07120098959749
6750,1.5,0,2,1,48630,11.071203345196233
6750,1.5,0.25,2,1,48631,11.071206688229777
6750,1.5,-0.25,2,1,48632,11.071196574402101
6750,1.5,0.5,2,1,48633,11.07121561846619
6750,1.5,-0.5,2,1,48634,11.071193948682877
6750,1.5,0.75,2,1,48635,11.07122933240588
6750,1.5,-0.75,2,1,48636,11.071187783064483
6750,1.5,1,2,1,48637,11.071245350730317
6750,1.5,-1,2,1,48638,11.071189818403152
6750,1.5,-1.5,2,1,48639,11.071195556323437
6750,1.5,-2,2,1,48640,11.071189338046901
6750,1.5,-2.5,2,1,48641,11.071184646919818
6750,1.5,-3,2,1,48642,11.07118410016153
6750,1.5,-4,2,1,48643,11.071181173554123
6750,1.5,0,5,1,48679,11.071217833330765
6750,1.5,0.25,5,1,48680,11.071226807489213
6750,1.5,-0.25,5,1,48681,11.071210026676246
6750,1.5,0.5,5,1,48682,11.071246475322557
6750,1.5,-0.5,5,1,48683,11.071205109310197
6750,1.5,0.75,5,1,48684,11.071262491846062
6750,1.5,-0.75,5,1,48685,11.07120119043267
6750,1.5,1,5,1,48686,11.071283039134775
6750,1.5,-1,5,1,48687,11.071193601304588
6750,1.5,-1.5,5,1,48688,11.071193263748036
6750,1.5,-2,5,1,48689,11.071190167041047
6750,1.5,-2.5,5,1,48690,11.071186217064163
6750,1.5,-3,5,1,48691,11.071182135550671
6750,1.5,-4,5,1,48692,11.071180971637347
6750,2,0,1,1,48693,11.07111005759357
6750,2,0,2,1,48718,11.071111278852227
6750,2,0.25,2,1,48719,11.071123193308075
6750,2,-0.25,2,1,48720,11.071103255353895
6750,2,0.5,2,1,48721,11.071134156393938
6750,2,-0.5,2,1,48722,11.071099697886842
6750,2,0.75,2,1,48723,11.07116381675073
6750,2,-0.75,2,1,48724,11.07108817809385
6750,2,1,2,1,48725,11.071172119933378
6750,2,-1.5,2,1,48726,11.07108350143659
6750,2,-4,2,1,48727,11.07106457917916
6750,2,0,5,1,48755,11.07112655482338
6750,2,0.25,5,1,48756,11.071142509841346
6750,2,-0.25,5,1,48757,11.071114959557836
6750,2,0.5,5,1,48758,11.071179276759096
6750,2,-0.5,5,1,48759,11.071107625113438
6750,2,0.75,5,1,48760,11.071195703961173
6750,2,-0.75,5,1,48761,11.071101585318077
6750,2,1,5,1,48762,11.07120245207297
6750,2.5,0.25,2,1,48782,11.071074705276033
6750,2.5,-0.25,2,1,48783,11.071046272165596
6750,2.5,0.5,2,1,48784,11.071084808749946
6750,2.5,0.75,2,1,48785,11.071118415524351
6750,2.5,1,2,1,48786,11.071127158386032
6750,2.5,-1,2,1,48787,11.071029480112038
6750,2.5,-1.5,2,1,48788,11.071013387812561
6750,2.5,-2,2,1,48789,11.071022089171354
6750,2.5,-2.5,2,1,48790,11.07100836873397
6750,2.5,-3,2,1,48791,11.070998663616091
6750,2.5,-4,2,1,48792,11.070993860164188
6750,2.5,-5,2,1,48793,11.070784709677671
6750,2.5,0,5,1,48814,11.07107825619845
6750,2.5,0.25,5,1,48815,11.071102005502743
6750,2.5,0.5,5,1,48816,11.071134167156758
6750,2.5,0.75,5,1,48817,11.07114759941322
6750,2.5,1,5,1,48818,11.071143338562495
6750,2.5,-1.5,5,1,48819,11.07102292598355
6750,2.5,-2,5,1,48820,11.071013150635201
6750,2.5,-2.5,5,1,48821,11.07100796170448
6750,2.5,-3,5,1,48822,11.070998557367455
6750,2.5,-5,5,1,48823,11.07078311464984
6750,3,0,1,1,48824,11.071022078704617
6750,3,0,2,1,48854,11.071029019376862
6750,3,0.25,2,1,48855,11.071029185586216
6750,3,-0.25,2,1,48856,11.071020423031877
6750,3,0.5,2,1,48857,11.071062619491345
6750,3,-0.5,2,1,48858,11.071006415491464
6750,3,0.75,2,1,48859,11.071078628399432
6750,3,-0.75,2,1,48860,11.071003977681187
6750,3,-1,2,1,48861,11.070985384958918
6750,3,-1.5,2,1,48862,11.070969443691205
6750,3,-2,2,1,48863,11.070970305335749
6750,3,-2.5,2,1,48864,11.070964470832468
6750,3,-3,2,1,48865,11.070955647706972
6750,3,-4,2,1,48866,11.070960224335806
6750,3,-5,2,1,48867,11.070744646545572
6750,3,-0.25,5,1,48898,11.071029852232106
6750,3,0.5,5,1,48899,11.071100614783312
6750,3,-0.5,5,1,48900,11.071022911521549
6750,3,-0.75,5,1,48901,11.07100516876498
6750,3,-1,5,1,48902,11.070995747446949
6750,3,-1.5,5,1,48903,11.070992714327142
6750,3,-2,5,1,48904,11.07097257190334
6750,3,-2.5,5,1,48905,11.07096812822142
6750,3,-3,5,1,48906,11.070962548870678
6750,3,-4,5,1,48907,11.070951089360479
6750,3,-5,5,1,48908,11.070747708180841
6750,3.5,0,1,1,48909,11.07099196574923
6750,3.5,0,2,1,48948,11.071003971660287
6750,3.5,0.25,2,1,48949,11.07100448549155
6750,3.5,-0.25,2,1,48950,11.070985235311127
6750,3.5,0.5,2,1,48951,11.071030356984833
6750,3.5,-0.5,2,1,48952,11.070982757488231
6750,3.5,0.75,2,1,48953,11.071041694024668
6750,3.5,-0.75,2,1,48954,11.07096222103635
6750,3.5,1,2,1,48955,11.071037743140955
6750,3.5,-1,2,1,48956,11.07097422944592
6750,3.5,-1.5,2,1,48957,11.070953928686022
6750,3.5,-2,2,1,48958,11.070949784054175
6750,3.5,-2.5,2,1,48959,11.070932797197923
6750,3.5,-3,2,1,48960,11.070935129041176
6750,3.5,-5,2,1,48961,11.070735192154377
6750,3.5,0,5,1,49000,11.071015080887548
6750,3.5,0.25,5,1,49001,11.071042267764417
6750,3.5,-0.25,5,1,49002,11.07100026751213
6750,3.5,0.5,5,1,49003,11.071048592754602
6750,3.5,-0.5,5,1,49004,11.070983211209501
6750,3.5,0.75,5,1,49005,11.07106562243501
6750,3.5,-0.75,5,1,49006,11.070985832071706
6750,3.5,-1,5,1,49007,11.070967753702185
6750,3.5,-1.5,5,1,49008,11.070969316455626
6750,3.5,-2,5,1,49009,11.070958511677864
6750,3.5,-2.5,5,1,49010,11.070930913332202
6750,3.5,-3,5,1,49011,11.070944991727972
6750,3.5,-5,5,1,49012,11.070729085265079
7000,1.5,0,1,1,49042,11.134358837017313
7000,1.5,0,2,1,49072,11.134362298893059
7000,1.5,0.25,2,1,49073,11.134366048754323
7000,1.5,-0.25,2,1,49074,11.134361941317113
7000,1.5,0.5,2,1,49075,11.134392045707928
7000,1.5,-0.5,2,1,49076,11.134358518958523
7000,1.5,0.75,2,1,49077,11.134403451674887
7000,1.5,-0.75,2,1,49078,11.134363968400827
7000,1.5,1,2,1,49079,11.134403728514942
7000,1.5,-1,2,1,49080,11.134366310368101
7000,1.5,-1.5,2,1,49081,11.134365787649362
7000,1.5,-2,2,1,49082,11.134368090319292
7000,1.5,-2.5,2,1,49083,11.134365276787591
7000,1.5,0,5,1,49114,11.13437661008372
7000,1.5,0.25,5,1,49115,11.134402841304999
7000,1.5,-0.25,5,1,49116,11.13437209050369
7000,1.5,0.5,5,1,49117,11.134413174635197
7000,1.5,-0.5,5,1,49118,11.13436243884793
7000,1.5,0.75,5,1,49119,11.1344261996158
7000,1.5,-0.75,5,1,49120,11.13435974093893
7000,1.5,1,5,1,49121,11.134437570438918
7000,1.5,-1,5,1,49122,11.134362773383117
7000,1.5,-1.5,5,1,49123,11.134362748867066
7000,1.5,-2,5,1,49124,11.134364400767044
7000,1.5,-2.5,5,1,49125,11.134365668032878
7000,2,0,1,0.5,49126,11.134319460791852
7000,2,0,2,0.5,49161,11.134327504386816
7000,2,0.25,2,0.5,49162,11.134349402569137
7000,2,-0.25,2,0.5,49163,11.13431409694611
7000,2,0.5,2,0.5,49164,11.134361979503
7000,2,-0.5,2,0.5,49165,11.134312469246668
7000,2,0.75,2,0.5,49166,11.134376231399914
7000,2,-0.75,2,0.5,49167,11.134315944160742
7000,2,1,2,0.5,49168,11.134381899163065
7000,2,-1,2,0.5,49169,11.134314540761089
7000,2,-1.5,2,0.5,49170,11.13431018932575
7000,2,-2,2,0.5,49171,11.134309309952542
7000,2,-2.5,2,0.5,49172,11.134310232440576
7000,2,-3,2,0.5,49173,11.134310375230204
7000,2,-4,2,0.5,49174,11.134305660159256
7000,2,-5,2,0.5,49175,11.133817913862218
7000,2,0,5,0.5,49209,11.134357170990647
7000,2,0.25,5,0.5,49210,11.134376670497318
7000,2,-0.25,5,0.5,49211,11.134333869770684
7000,2,0.5,5,0.5,49212,11.13438849019634
7000,2,-0.5,5,0.5,49213,11.13431872575945
7000,2,0.75,5,0.5,49214,11.13440792327786
7000,2,-0.75,5,0.5,49215,11.134317455204295
7000,2,1,5,0.5,49216,11.134426187997926
7000,2,-1,5,0.5,49217,11.134325656859893
7000,2,-1.5,5,0.5,49218,11.134307865386567
7000,2,-2,5,0.5,49219,11.134307117454565
7000,2,-2.5,5,0.5,49220,11.134306468634499
7000,2,-3,5,0.5,49221,11.134308289127102
7000,2,-4,5,0.5,49222,11.134305086759046
7000,2,-5,5,0.5,49223,11.133826044032647
7000,2,0,1,1,49224,11.134265559729752
7000,2,0,2,1,49259,11.13427088199191
7000,2,0.25,2,1,49260,11.134291624191187
7000,2,-0.25,2,1,49261,11.134261321003537
7000,2,0.5,2,1,49262,11.134304452701475
7000,2,-0.5,2,1,49263,11.134254719827966
7000,2,0.75,2,1,49264,11.134320735709142
7000,2,-0.75,2,1,49265,11.134261658814324
7000,2,1,2,1,49266,11.134326059448462
7000,2,-1,2,1,49267,11.134259045278695
7000,2,-1.5,2,1,49268,11.134238894905556
7000,2,-2,2,1,49269,11.134246580752812
7000,2,-2.5,2,1,49270,11.134246993145661
7000,2,-3,2,1,49271,11.134247168219542
7000,2,-4,2,1,49272,11.13424328720445
7000,2,-5,2,1,49273,11.133746441663938
7000,2,0,5,1,49306,11.134301665723019
7000,2,0.25,5,1,49307,11.1343169912652
7000,2,-0.25,5,1,49308,11.13427607876714
7000,2,0.5,5,1,49309,11.134331589591001
7000,2,-0.5,5,1,49310,11.134264753929948
7000,2,0.75,5,1,49311,11.134349954740594
7000,2,-0.75,5,1,49312,11.134258117297223
7000,2,1,5,1,49313,11.134368943906004
7000,2,-1,5,1,49314,11.134264099874112
7000,2,-2,5,1,49315,11.134241265096248
7000,2,-2.5,5,1,49316,11.134246473990013
7000,2,-3,5,1,49317,11.134246286070805
7000,2,-5,5,1,49318,11.133758086653394
7000,2,0,1,2,49319,11.13422506735624
7000,2,0,2,2,49356,11.134229697660826
7000,2,0.25,2,2,49357,11.134252377600893
7000,2,-0.25,2,2,49358,11.1342174073439
7000,2,-0.5,2,2,49359,11.134210070591365
7000,2,0.75,2,2,49360,11.134273570727178
7000,2,-0.75,2,2,49361,11.134217236298321
7000,2,1,2,2,49362,11.134288697995306
7000,2,-1,2,2,49363,11.134224130195026
7000,2,-1.5,2,2,49364,11.134201636340082
7000,2,-2,2,2,49365,11.134200858265004
7000,2,-2.5,2,2,49366,11.134202131852815
7000,2,-3,2,2,49367,11.134200743239234
7000,2,-4,2,2,49368,11.134192185389104
7000,2,-5,2,2,49369,11.133694511518343
7000,2,0,5,2,49405,11.134256430934002
7000,2,0.25,5,2,49406,11.134273274629747
7000,2,-0.25,5,2,49407,11.134232201154234
7000,2,0.5,5,2,49408,11.13428888686523
7000,2,-0.5,5,2,49409,11.134222926004538
7000,2,0.75,5,2,49410,11.134303083664033
7000,2,-0.75,5,2,49411,11.134213334063352
7000,2,1,5,2,49412,11.134323696698626
7000,2,-1,5,2,49413,11.134221138315663
7000,2,-1.5,5,2,49414,11.134207017598149
7000,2,-2,5,2,49415,11.134199713001115
7000,2,-2.5,5,2,49416,11.134200059135296
7000,2,-3,5,2,49417,11.13420051820538
7000,2,-4,5,2,49418,11.134193833627261
7000,2,-5,5,2,49419,11.133701747206256
7000,2,0,1,5,49420,11.13418324465913
7000,2,0,2,5,49458,11.13419068328352
7000,2,0.25,2,5,49459,11.134213313655739
7000,2,-0.25,2,5,49460,11.134175866723792
7000,2,-0.5,2,5,49461,11.134170866555689
7000,2,0.75,2,5,49462,11.134237761021689
7000,2,-0.75,2,5,49463,11.134172594623571
7000,2,1,2,5,49464,11.13424496227489
7000,2,-1,2,5,49465,11.134174223986106
7000,2,-1.5,2,5,49466,11.13415964752475
7000,2,-2,2,5,49467,11.134157871288359
7000,2,-2.5,2,5,49468,11.134165732591718
7000,2,-3,2,5,49469,11.134154375901975
7000,2,-4,2,5,49470,11.134154222201373
7000,2,-5,2,5,49471,11.133648335725612
7000,2,0,5,5,49507,11.134222258150826
7000,2,0.25,5,5,49508,11.134231638345797
7000,2,-0.25,5,5,49509,11.134196769200916
7000,2,0.5,5,5,49510,11.134237684543315
7000,2,-0.5,5,5,49511,11.13418177567294
7000,2,0.75,5,5,49512,11.134252280450916
7000,2,-0.75,5,5,49513,11.134177815094326
7000,2,1,5,5,49514,11.134275779204296
7000,2,-1,5,5,49515,11.134179229016777
7000,2,-1.5,5,5,49516,11.134164276124459
7000,2,-2,5,5,49517,11.134159995583172
7000,2,-2.5,5,5,49518,11.134159842216967
7000,2,-3,5,5,49519,11.134154850637941
7000,2,-5,5,5,49520,11.133646401785928
7000,2.5,0,1,1,49521,11.134219143080395
7000,2.5,0,2,1,49543,11.134229108045682
7000,2.5,0.25,2,1,49544,11.134249949972592
7000,2.5,-0.25,2,1,49545,11.134206887695843
7000,2.5,0.5,2,1,49546,11.134259093377594
7000,2.5,0.75,2,1,49547,11.134286671395353
7000,2.5,1,2,1,49548,11.13429026889725
7000,2.5,-1,2,1,49549,11.134190798827342
7000,2.5,-5,2,1,49550,11.133862016919313
7000,2.5,0,5,1,49579,11.134254132273316
7000,2.5,0.25,5,1,49580,11.134267958308492
7000,2.5,-0.25,5,1,49581,11.134236040824655
7000,2.5,0.5,5,1,49582,11.134297970670463
7000,2.5,0.75,5,1,49583,11.134317313089419
7000,2.5,-0.75,5,1,49584,11.134199554595066
7000,2.5,1,5,1,49585,11.134322638219231
7000,2.5,-1.5,5,1,49586,11.134180701714481
7000,2.5,-2,5,1,49587,11.13418103604917
7000,2.5,-3,5,1,49588,11.134174838497474
7000,3,0.25,2,0.5,49604,11.134237030951205
7000,3,-0.5,2,0.5,49605,11.134179266904585
7000,3,0.75,2,0.5,49606,11.134268114223316
7000,3,1,2,0.5,49607,11.1342863085196
7000,3,-1,2,0.5,49608,11.134171515664956
7000,3,-1.5,2,0.5,49609,11.134158984842708
7000,3,-2,2,0.5,49610,11.13415991567784
7000,3,-2.5,2,0.5,49611,11.134157308253736
7000,3,-3,2,0.5,49612,11.134151361359454
7000,3,0,5,0.5,49640,11.134244447362164
7000,3,0.25,5,0.5,49641,11.134259120134328
7000,3,0.5,5,0.5,49642,11.134279694962627
7000,3,0.75,5,0.5,49643,11.134310436593596
7000,3,1,5,0.5,49644,11.134309564368762
7000,3,-1,5,0.5,49645,11.13417825407391
7000,3,-1.5,5,0.5,49646,11.134167485447687
7000,3,-2,5,0.5,49647,11.134159650271307
7000,3,-2.5,5,0.5,49648,11.13415347205667
7000,3,-3,5,0.5,49649,11.134154172582653
7000,3,0,2,1,49668,11.134200415294751
7000,3,0.25,2,1,49669,11.134227580831409
7000,3,0.5,2,1,49670,11.134223502087783
7000,3,-0.5,2,1,49671,11.134165122009641
7000,3,0.75,2,1,49672,11.134243910461631
7000,3,-0.75,2,1,49673,11.134150117192231
7000,3,1,2,1,49674,11.134264228997967
7000,3,-1.5,2,1,49675,11.134142140599437
7000,3,-2,2,1,49676,11.134143252319662
7000,3,-2.5,2,1,49677,11.134128660300382
7000,3,-3,2,1,49678,11.13413203757114
7000,3,0,5,1,49705,11.134221521117105
7000,3,0.25,5,1,49706,11.13424097228142
7000,3,0.5,5,1,49707,11.134261400945181
7000,3,-0.5,5,1,49708,11.13417728823021
7000,3,0.75,5,1,49709,11.1342797809702
7000,3,1,5,1,49710,11.13427630888205
7000,3,-1,5,1,49711,11.134152649584577
7000,3,-1.5,5,1,49712,11.134146700795663
7000,3,-2.5,5,1,49713,11.13412967053332
7000,3,-3,5,1,49714,11.134132081564367
7000,3,0,2,2,49733,11.134184982628929
7000,3,0.25,2,2,49734,11.134204107829609
7000,3,0.5,2,2,49735,11.134210019423575
7000,3,0.75,2,2,49736,11.134227182284187
7000,3,-0.75,2,2,49737,11.13413944433885
7000,3,1,2,2,49738,11.134247388414611
7000,3,-1.5,2,2,49739,11.134126261848039
7000,3,-2,2,2,49740,11.134123266222478
7000,3,-2.5,2,2,49741,11.134119195480963
7000,3,-3,2,2,49742,11.134116558095416
7000,3,-5,2,2,49743,11.133827196065939
7000,3,0,5,2,49767,11.134205201521803
7000,3,0.5,5,2,49768,11.134246333109662
7000,3,0.75,5,2,49769,11.134264987871463
7000,3,-0.75,5,2,49770,11.134145885333327
7000,3,1,5,2,49771,11.134257978264587
7000,3,-1,5,2,49772,11.13414256524449
7000,3,-1.5,5,2,49773,11.134131936754011
7000,3,-2,5,2,49774,11.134122354432755
7000,3,-2.5,5,2,49775,11.134115424658527
7000,3,-3,5,2,49776,11.134116692653125
7000,3,0,1,5,49777,11.134157883918299
7000,3,0,2,5,49798,11.1341686434526
7000,3,0.25,2,5,49799,11.134184951262974
7000,3,0.5,2,5,49800,11.13418887285917
7000,3,0.75,2,5,49801,11.13421555527627
7000,3,1,2,5,49802,11.134235748904212
7000,3,-1,2,5,49803,11.13411221345694
7000,3,-2,2,5,49804,11.134111213573393
7000,3,-2.5,2,5,49805,11.134105664553177
7000,3,-3,2,5,49806,11.134109909928497
7000,3,0,5,5,49830,11.134187692132345
7000,3,0.25,5,5,49831,11.134208812091508
7000,3,0.75,5,5,49832,11.134243108889407
7000,3,1,5,5,49833,11.134233939385439
7000,3,-2,5,5,49834,11.134105551007515
7000,3,-2.5,5,5,49835,11.13409507971936
7000,3,-3,5,5,49836,11.134095701699106
7000,3,-4,5,5,49837,11.134101045851315
7000,3.5,0,1,1,49838,11.134165961386582
7000,3.5,0.25,2,1,49866,11.134191249160207
7000,3.5,-0.25,2,1,49867,11.134155487622454
7000,3.5,-0.5,2,1,49868,11.13413054517181
7000,3.5,0.75,2,1,49869,11.13422569990666
7000,3.5,-1,2,1,49870,11.13412437973367
7000,3.5,-1.5,2,1,49871,11.134111432335805
7000,3.5,-2,2,1,49872,11.134111441753436
7000,3.5,-2.5,2,1,49873,11.13411523198967
7000,3.5,-3,2,1,49874,11.13410476646055
7000,3.5,-5,2,1,49875,11.133830316666085
7000,3.5,0,5,1,49904,11.13418017171234
7000,3.5,0.25,5,1,49905,11.134202071487126
7000,3.5,-0.25,5,1,49906,11.134178854414758
7000,3.5,0.5,5,1,49907,11.134239959855899
7000,3.5,-0.5,5,1,49908,11.13416008342787
7000,3.5,-0.75,5,1,49909,11.134141468088416
7000,3.5,1,5,1,49910,11.134242317640332
7000,3.5,-1,5,1,49911,11.134125664701527
7000,3.5,-1.5,5,1,49912,11.134117991260181
7000,3.5,-2,5,1,49913,11.134116688176057
7000,3.5,-2.5,5,1,49914,11.134113057933344
7000,3.5,-3,5,1,49915,11.134098063852132
7000,3.5,-4,5,1,49916,11.134105069743601
7000,3.5,-5,5,1,49917,11.133833962593025
7250,1.5,0,1,1,49918,11.195329600157315
7250,1.5,0.25,2,1,49930,11.19533335987945
7250,1.5,-0.25,2,1,49931,11.195328528589783
7250,1.5,0.5,2,1,49932,11.195337183007695
7250,1.5,0.75,2,1,49933,11.195345565258183
7250,1.5,-1,2,1,49934,11.195315370619978
7250,1.5,0,5,1,49946,11.19533800617646
7250,1.5,0.25,5,1,49947,11.195344874257952
7250,1.5,-0.25,5,1,49948,11.195335117691796
7250,1.5,0.75,5,1,49949,11.195374053074438
7250,2,0,1,1,49950,11.195223594406364
7250,2,0,2,1,49987,11.195223667908431
7250,2,0.25,2,1,49988,11.195228097757312
7250,2,-0.25,2,1,49989,11.195223088325827
7250,2,0.5,2,1,49990,11.195242612383378
7250,2,-0.5,2,1,49991,11.195218944511904
7250,2,0.75,2,1,49992,11.195262749411526
7250,2,-0.75,2,1,49993,11.19520619946019
7250,2,1,2,1,49994,11.195276532874884
7250,2,-1,2,1,49995,11.195204816400777
7250,2,-1.5,2,1,49996,11.195192395724936
7250,2,-2,2,1,49997,11.195198464555789
7250,2,-2.5,2,1,49998,11.195197529197607
7250,2,-4,2,1,49999,11.195179471961358
7250,2,-5,2,1,50000,11.194197776990048
7250,2,0,5,1,50039,11.195230303973423
7250,2,0.25,5,1,50040,11.195256284884724
7250,2,-0.25,5,1,50041,11.195232205273053
7250,2,0.5,5,1,50042,11.195274239611084
7250,2,-0.5,5,1,50043,11.195220941071375
7250,2,0.75,5,1,50044,11.195292393085884
7250,2,-0.75,5,1,50045,11.195219971363267
7250,2,1,5,1,50046,11.195301435400884
7250,2,-1,5,1,50047,11.195206894479863
7250,2,-2,5,1,50048,11.195189205813259
7250,2,-2.5,5,1,50049,11.19519475962961
7250,2,-4,5,1,50050,11.195182188746388
7250,2,-5,5,1,50051,11.194210767448821
7250,2.5,0,1,1,50052,11.195165812986962
7250,2.5,0,2,1,50090,11.195172316454808
7250,2.5,0.25,2,1,50091,11.19518192149273
7250,2.5,-0.25,2,1,50092,11.195165141515423
7250,2.5,0.5,2,1,50093,11.195209546104882
7250,2.5,-0.5,2,1,50094,11.195162301113669
7250,2.5,0.75,2,1,50095,11.195223664232941
7250,2.5,-0.75,2,1,50096,11.19515074426732
7250,2.5,1,2,1,50097,11.19524068429035
7250,2.5,-1,2,1,50098,11.195150338560836
7250,2.5,-1.5,2,1,50099,11.195134075987133
7250,2.5,-2,2,1,50100,11.195129284393355
7250,2.5,-2.5,2,1,50101,11.195122788437013
7250,2.5,-3,2,1,50102,11.195120368754443
7250,2.5,-4,2,1,50103,11.195101134419325
7250,2.5,-5,2,1,50104,11.194419430702242
7250,2.5,0,5,1,50143,11.195190069600034
7250,2.5,0.25,5,1,50144,11.195216884860102
7250,2.5,-0.25,5,1,50145,11.195178497774252
7250,2.5,0.5,5,1,50146,11.195233320857604
7250,2.5,-0.5,5,1,50147,11.195163424735208
7250,2.5,0.75,5,1,50148,11.195258642756057
7250,2.5,-0.75,5,1,50149,11.195171684334023
7250,2.5,1,5,1,50150,11.19527211828244
7250,2.5,-1,5,1,50151,11.195160421610211
7250,2.5,-1.5,5,1,50152,11.195138497981793
7250,2.5,-2,5,1,50153,11.195132914154968
7250,2.5,-2.5,5,1,50154,11.195120264804405
7250,2.5,-3,5,1,50155,11.19511747357016
7250,2.5,-4,5,1,50156,11.19510312542426
7250,2.5,-5,5,1,50157,11.194430999312535
